,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
6519,BN Inscript Improved Input keyboard,PRODUCTIVITY,4.3,0,6200000.0,10.0,Free,0.0,Everyone,Productivity,"December 7, 2017",1.0,2.3 and up
6530,BN Habitat - Property Experts - Buy | Sell | Rent,BUSINESS,4.3,0,8900000.0,50.0,Free,0.0,Everyone,Business,"October 4, 2017",1.8,4.1 and up
6544,BN DB1 App,PRODUCTIVITY,4.3,2,34000000.0,50.0,Free,0.0,Everyone,Productivity,"December 4, 2017",1.2,4.0.3 and up
6545,BN Inscript Improved Keyboard,PRODUCTIVITY,4.3,0,7500000.0,10.0,Free,0.0,Everyone,Productivity,"November 6, 2017",1.0,2.3 and up
6555,Sic Bo,GAME,4.4,1,11000000.0,100.0,Paid,1.99,Teen,Card,"August 27, 2013",1.0.0,2.2 and up
6557,Casual Sic Bo (骰寶),FAMILY,4.0,3,2200000.0,500.0,Free,0.0,Teen,Casual,"July 22, 2018",1.1.1,5.0 and up
6559,Dr.Dice - Sic bo analyzer,FAMILY,4.3,2,8500000.0,10.0,Paid,46.99,Everyone,Entertainment,"November 5, 2016",1.0,4.0.3 and up
6567,Socle Commun BO du 23-04-2015,LIBRARIES_AND_DEMO,4.2,4,4700000.0,100.0,Paid,0.99,Everyone,Libraries & Demo,"August 8, 2016",0.0.1,4.1 and up
6596,Monitor My BP,HEALTH_AND_FITNESS,4.5,0,4600000.0,50.0,Paid,5.99,Everyone,Health & Fitness,"November 26, 2016",2.0.1,4.0 and up
6602,Wireless BP,MEDICAL,1.8,30,887000.0,500.0,Free,0.0,Everyone,Medical,"May 27, 2016",1.1,4.3 and up
6604,BP Log lite,LIFESTYLE,5.0,3,1500000.0,100.0,Free,0.0,Everyone,Lifestyle,"November 15, 2014",1.1,2.2 and up
6605,MI-BP,HEALTH_AND_FITNESS,5.0,1,12000000.0,50.0,Free,0.0,Everyone,Health & Fitness,"April 9, 2018",1.0.8.506,5.0 and up
6606,BP Service,BUSINESS,4.3,0,26000000.0,100.0,Free,0.0,Everyone,Business,"January 17, 2018",Rocksteady 1.3,4.1 and up
6613,Compas BP Store,SHOPPING,4.3,0,2500000.0,10.0,Free,0.0,Everyone,Shopping,"December 21, 2017",1.0.3,4.4 and up
6622,UM BP Track,MEDICAL,2.0,1,29000000.0,50.0,Free,0.0,Everyone,Medical,"June 27, 2017",7.9.0 (5192),5.0 and up
6623,BP Assist,TOOLS,4.2,0,9400000.0,100.0,Free,0.0,Everyone,Tools,"July 3, 2018",4.4.14.4487,4.0.3 and up
6624,BP Fitness Lead Scanner,EVENTS,4.5,0,6700000.0,1.0,Paid,109.99,Everyone,Events,"August 23, 2017",0.0.1,4.1 and up
6631,BQ Scan,TOOLS,4.6,18,4000000.0,100.0,Free,0.0,Everyone,Tools,"April 1, 2018",3.4.5,4.0 and up
6634,gardening ideas flower diy,HOUSE_AND_HOME,4.3,0,5600000.0,100.0,Free,0.0,Everyone,House & Home,"May 29, 2017",1.0,2.3 and up
6639,Wherever BQ,TRAVEL_AND_LOCAL,4.3,7,18000000.0,50.0,Free,0.0,Teen,Travel & Local,"September 5, 2017",5.63.0,4.0.3 and up
6642,bq magazine,NEWS_AND_MAGAZINES,4.2,2,8800000.0,50.0,Free,0.0,Everyone,News & Magazines,"July 19, 2018",7.2.2,4.1 and up
6644,Bill Miller Bar-B-Q Store Ops,BUSINESS,4.3,0,2500000.0,100.0,Free,0.0,Everyone,Business,"June 19, 2018",1.3,4.4 and up
6645,BQ Scanner,TOOLS,3.0,2,2700000.0,100.0,Free,0.0,Everyone,Tools,"October 10, 2017",1.0.1,4.4 and up
6646,Bar-B-Q Rib House,FOOD_AND_DRINK,5.0,2,33000000.0,50.0,Free,0.0,Everyone,Food & Drink,"March 8, 2018",0.8,2.3.3 and up
6653,Bar BQ Tonight Dublin,LIFESTYLE,4.2,0,22000000.0,50.0,Free,0.0,Everyone,Lifestyle,"May 20, 2018",1.1.9371,4.0.3 and up
6659,Jimbo's Pit Bar B-Q,FOOD_AND_DRINK,4.3,3,12000000.0,100.0,Free,0.0,Everyone,Food & Drink,"November 28, 2016",2.6.003,4.0 and up
6664,Miller's Bar B-Q,FOOD_AND_DRINK,4.3,0,12000000.0,50.0,Free,0.0,Everyone,Food & Drink,"November 30, 2016",2.6.003,4.0 and up
6665,BAR-B-Q Recipes,FOOD_AND_DRINK,4.3,0,3600000.0,100.0,Free,0.0,Everyone,Food & Drink,"January 30, 2018",1.0,4.0 and up
6667,Bar BQ Night Middlesbrough,SHOPPING,4.3,0,19000000.0,100.0,Free,0.0,Teen,Shopping,"July 2, 2018",5.13.1,4.1 and up
6668,BQ Wings,FOOD_AND_DRINK,4.3,1,13000000.0,50.0,Free,0.0,Everyone,Food & Drink,"July 17, 2018",2.7.0,4.1 and up
6669,Bible Quizzer - The App for Bible Quizzers,FAMILY,4.3,0,33000000.0,100.0,Free,0.0,Everyone,Education,"August 2, 2018",30.0,4.2 and up
6670,Texas Bar-B-Q Rewards,FOOD_AND_DRINK,4.3,0,14000000.0,5.0,Free,0.0,Everyone,Food & Drink,"March 28, 2018",2.0.24,4.1 and up
6671,4-T's Bar-BQ & Catering,SHOPPING,4.3,0,243000.0,10.0,Free,0.0,Everyone,Shopping,"January 16, 2017",1.0.1,4.1 and up
6683,Br video editing,FAMILY,4.3,1,34000000.0,100.0,Free,0.0,Everyone,Entertainment,"September 1, 2017",1.0,4.1 and up
6686,Br Browser,SOCIAL,4.9,29,2500000.0,500.0,Free,0.0,Everyone,Social,"March 20, 2018",5.0,5.0 and up
6689,Tv Br News,FAMILY,4.3,4,569000.0,100.0,Free,0.0,Everyone,Entertainment,"January 10, 2018",1.4,2.3 and up
6692,cronometra-br,PRODUCTIVITY,4.3,0,5400000.0,0.0,Paid,154.99,Everyone,Productivity,"November 24, 2017",1.0.0,4.1 and up
6695,BR Classified,BUSINESS,4.3,0,28000000.0,50.0,Free,0.0,Everyone,Business,"August 30, 2017",1.0,4.2 and up
6696,Top BR Chaya Songs,FAMILY,4.3,0,3800000.0,10.0,Free,0.0,Everyone,Entertainment,"May 18, 2018",1.0,4.0.3 and up
6698,Mu Mobile BR,BUSINESS,4.5,43,92000000.0,100.0,Free,0.0,Everyone,Business,"July 20, 2018",3.0.0 By Luccas,2.3 and up
6700,Brick Breaker BR,GAME,5.0,7,19000000.0,5.0,Free,0.0,Everyone,Arcade,"July 23, 2018",1.0,4.1 and up
6701,Mu Elite BR,BUSINESS,4.3,30,93000000.0,100.0,Free,0.0,Everyone 10+,Business,"July 16, 2018",3.0.By.EliteMu,2.3 and up
6703,Loteria BR,FAMILY,4.3,0,1800000.0,50.0,Free,0.0,Everyone,Entertainment,"May 17, 2017",1.0.6,4.0 and up
6710,B R COACHINGS,FAMILY,4.3,1,9200000.0,10.0,Free,0.0,Everyone,Education,"July 12, 2018",1.0,4.4 and up
6711,B. R. Ambedkar Jayanti SMS,PERSONALIZATION,4.4,0,3000000.0,500.0,Free,0.0,Everyone,Personalization,"March 19, 2018",1.2,4.0.3 and up
6726,COMSATS BOOK STORE FOR BS(CS),FAMILY,5.0,15,94000000.0,50.0,Free,0.0,Everyone,Education,"July 11, 2018",2.0,4.0.3 and up
6727,BS-Mobile,COMMUNICATION,5.0,1,683000.0,50.0,Free,0.0,Everyone,Communication,"September 3, 2015",0.1,2.3 and up
6731,BS Generator,FAMILY,4.2,5,3300000.0,100.0,Free,0.0,Everyone,Entertainment,"July 23, 2016",1.1,4.4 and up
6732,BS Match Maker Premium,TOOLS,4.2,3,319000.0,10.0,Paid,0.99,Everyone,Tools,"July 10, 2018",1.11.2,5.0 and up
6733,BS Films,FAMILY,4.3,1,24000000.0,100.0,Free,0.0,Everyone,Entertainment,"December 12, 2017",2.0.0,4.3 and up
6734,BS Tractor,GAME,4.4,3,36000000.0,100.0,Free,0.0,Everyone,Racing,"December 6, 2017",1.0,4.1 and up
6737,King of B.S.,FAMILY,4.0,4,840000.0,100.0,Free,0.0,Everyone,Education,"June 9, 2014",1.0.1,4.0.3 and up
6738,BS Chopper,GAME,4.4,0,41000000.0,100.0,Free,0.0,Everyone,Racing,"October 5, 2017",1.0,4.1 and up
6742,ATC Unico BS,COMMUNICATION,4.3,10,5300000.0,500.0,Free,0.0,Everyone,Communication,"October 16, 2015",0.12,4.1 and up
6743,Revista BS,NEWS_AND_MAGAZINES,4.2,10,19000000.0,100.0,Free,0.0,Everyone,News & Magazines,"January 13, 2017",0.0.5,4.1 and up
6744,BS MAPS,MAPS_AND_NAVIGATION,4.5,6,2500000.0,50.0,Free,0.0,Everyone,Maps & Navigation,"July 28, 2018",2.1,4.0 and up
6746,BS Where Am I,TOOLS,4.2,9,2800000.0,50.0,Free,0.0,Everyone,Tools,"July 5, 2018",2.3,2.3 and up
6750,BS TRACK CLIENT,TOOLS,4.2,0,191000.0,10.0,Free,0.0,Everyone,Tools,"August 13, 2017",1.1,1.5 and up
6753,BS Detector - Diss 'n' Gauges,FAMILY,4.3,0,842000.0,50.0,Paid,1.49,Everyone,Entertainment,"February 22, 2013",1.3,2.2 and up
6755,Corporate B.S. Generator,BUSINESS,4.3,0,6900000.0,10.0,Free,0.0,Everyone,Business,"November 20, 2017",1.00,3.0 and up
6780,ProGrade BT,TOOLS,4.2,0,46000000.0,500.0,Free,0.0,Everyone,Tools,"April 27, 2018",1.0.2,4.3 and up
6781,BT Share It,BUSINESS,4.7,12,13000000.0,500.0,Free,0.0,Everyone,Business,"May 16, 2018",3.4.2,4.4 and up
6783,Wifi BT Scanner,FAMILY,5.0,2,1200000.0,500.0,Free,0.0,Everyone,Education,"November 3, 2016",1.0,4.0.3 and up
6784,Ultimate Control BT,BUSINESS,4.6,14,4300000.0,500.0,Free,0.0,Everyone,Business,"June 6, 2018",3.3.2,4.4 and up
6793,Autool BT-BOX,TOOLS,3.5,4,17000000.0,500.0,Free,0.0,Everyone,Tools,"May 12, 2018",1.0.1,4.3 and up
6795,BT Satmeter,TOOLS,4.2,0,2400000.0,100.0,Free,0.0,Everyone,Tools,"April 12, 2018",V2.3,4.3 and up
6800,BT (Usage Interne),LIBRARIES_AND_DEMO,4.2,3,19000000.0,100.0,Free,0.0,Everyone,Libraries & Demo,"August 17, 2017",1.1,2.3 and up
6801,BT Position Sender - Bluetooth Position Sender,TOOLS,4.2,0,2900000.0,10.0,Free,0.0,Everyone,Tools,"July 3, 2018",1.2.0,4.4 and up
6802,Aegis BT,BUSINESS,4.8,16,4500000.0,500.0,Free,0.0,Everyone,Business,"September 6, 2017",1.0.10,4.1 and up
6807,Jabbla BT,TOOLS,5.0,3,55000.0,100.0,Free,0.0,Everyone,Tools,"October 6, 2014",1.0,4.2 and up
6808,BT Speed,SPORTS,4.3,3,948000.0,10.0,Paid,4.8,Everyone,Sports,"May 21, 2015",1.0.1,4.0.3 and up
6809,USB BT Wi-Fi Color Terminal Modem,TOOLS,4.2,0,7300000.0,5.0,Paid,8.99,Everyone,Tools,"February 9, 2018",5.3,3.2 and up
6816,BU Study,FAMILY,5.0,7,5600000.0,10.0,Free,0.0,Everyone,Education,"December 7, 2017",1.0,4.0.3 and up
6817,BU Dental GoGoldman,TRAVEL_AND_LOCAL,4.3,0,18000000.0,100.0,Free,0.0,Everyone,Travel & Local,"September 1, 2017",1.2,4.4 and up
6818,Bu Hangi Uygulama ?,FAMILY,4.3,1,24000000.0,10.0,Free,0.0,Everyone,Puzzle,"March 6, 2018",3.2.6z,4.0.3 and up
6819,BU Questrom Launch,TRAVEL_AND_LOCAL,4.3,3,10000000.0,100.0,Free,0.0,Everyone,Travel & Local,"July 17, 2015",1.0.4,3.0 and up
6821,BU School of Public Health,TRAVEL_AND_LOCAL,4.3,0,29000000.0,10.0,Free,0.0,Everyone,Travel & Local,"May 20, 2018",1.4,4.4 and up
6825,BU Students' Rep. Council,FAMILY,4.7,38,5300000.0,500.0,Free,0.0,Everyone,Education,"July 5, 2018",5.45.0_713,4.0 and up
6826,On a Bu Pour Vous OBPV,LIFESTYLE,4.2,0,5400000.0,10.0,Free,0.0,Teen,Lifestyle,"February 6, 2018",3.0,4.1 and up
6828,BU Beauty Rooms,BEAUTY,4.3,1,6000000.0,50.0,Free,0.0,Everyone,Beauty,"February 17, 2017",1.0,4.4 and up
6829,Bu Hangi Firma?,FAMILY,4.3,8,26000000.0,100.0,Free,0.0,Everyone,Trivia;Education,"December 10, 2017",3.3.6z,4.0.3 and up
6831,Bu Hangi Ünlü?,GAME,4.4,1,19000000.0,10.0,Free,0.0,Everyone,Trivia,"June 9, 2018",3.3.7z,4.0.3 and up
6832,Bu Nedir ?,GAME,4.4,0,33000000.0,50.0,Free,0.0,Everyone,Trivia,"April 15, 2018",3.1.6z,4.0.3 and up
6833,BU Bison Nation,SPORTS,3.5,4,40000000.0,100.0,Free,0.0,Everyone,Sports,"September 21, 2017",6.0.2,4.4 and up
6835,BU HANGİ ŞARKI ? - 2018,GAME,4.4,4,28000000.0,100.0,Free,0.0,Everyone,Trivia,"June 2, 2018",3.1.7z,4.0.3 and up
6837,SkyTest BU/GU Lite,BUSINESS,2.9,28,20000000.0,500.0,Paid,17.99,Everyone,Business,"October 24, 2017",2.0.5,3.0 and up
6838,BU Alsace,BOOKS_AND_REFERENCE,4.5,3,4000000.0,100.0,Free,0.0,Everyone,Books & Reference,"October 3, 2017",3.1.1,2.3 and up
6839,Bu Hangi Oyun ?,GAME,4.4,2,26000000.0,50.0,Free,0.0,Everyone,Word,"March 11, 2018",3.1.6z,4.0.3 and up
6842,Nedir Bu ?,GAME,4.4,0,33000000.0,10.0,Free,0.0,Everyone,Trivia,"March 18, 2018",3.1.6z,4.0.3 and up
6843,Bu Hangi Film ?,FAMILY,4.3,3,25000000.0,100.0,Free,0.0,Everyone,Puzzle,"August 31, 2017",3.2.2dk,4.0.3 and up
6844,Khrifa Hla Bu (Solfa),BOOKS_AND_REFERENCE,4.5,0,44000000.0,10.0,Free,0.0,Everyone,Books & Reference,"July 8, 2018",1.0,2.1 and up
6850,Büfe BU,LIFESTYLE,4.1,14,13000000.0,100.0,Free,0.0,Everyone,Lifestyle,"October 17, 2015",2.0,4.0.3 and up
6851,BV Mobile Apps,PRODUCTIVITY,5.0,3,4800000.0,100.0,Free,0.0,Everyone,Productivity,"June 5, 2018",2.0,4.2 and up
6852,BV,COMMUNICATION,5.0,3,1600000.0,100.0,Free,0.0,Everyone,Communication,"August 4, 2016","1,01",3.0 and up
6853,Bacterial Vaginosis,HEALTH_AND_FITNESS,4.5,1,4900000.0,100.0,Free,0.0,Everyone,Health & Fitness,"February 21, 2018",1.2,4.0 and up
6854,Bacterial Vaginosis 🇺🇸,HEALTH_AND_FITNESS,4.5,1,3500000.0,500.0,Free,0.0,Teen,Health & Fitness,"November 1, 2017",1.1,2.3 and up
6855,Bacterial Vaginosis Symptoms & Treatment,MEDICAL,4.3,0,8700000.0,500.0,Free,0.0,Everyone,Medical,"January 18, 2018",1.1,4.0.3 and up
6857,Hilverda De Boer B.V. App,SHOPPING,4.3,5,19000000.0,500.0,Free,0.0,Everyone,Shopping,"February 2, 2018",2.5.0,4.0.3 and up
6859,BV Forest,BUSINESS,4.3,0,2900000.0,100.0,Free,0.0,Everyone,Business,"May 9, 2018",2.1.18,4.4 and up
6861,BV Sridhara Maharaj,FAMILY,5.0,8,2700000.0,100.0,Free,0.0,Everyone,Entertainment,"December 3, 2017",1.1,4.1 and up
6862,BV Aventure,TRAVEL_AND_LOCAL,4.3,0,5000000.0,100.0,Free,0.0,Everyone,Travel & Local,"July 22, 2016",1.3.6,4.0 and up
6863,Bacterial vaginosis Treatment - Sexual disease,HEALTH_AND_FITNESS,5.0,2,5900000.0,500.0,Free,0.0,Everyone,Health & Fitness,"June 25, 2018",2.0,4.0.3 and up
6864,BV Link,BUSINESS,4.3,10,2800000.0,100.0,Free,0.0,Everyone,Business,"April 11, 2018",1.3.0,4.1 and up
6865,Bacterial Vaginosis Treatment,MEDICAL,4.3,0,3400000.0,50.0,Free,0.0,Everyone,Medical,"June 25, 2018",1.0,4.0 and up
6866,BV Bombers,SPORTS,4.3,0,12000000.0,100.0,Free,0.0,Everyone,Sports,"January 31, 2017",7.1.5,4.0 and up
6867,Schulman B.V.,SHOPPING,4.0,6,20000000.0,100.0,Free,0.0,Everyone,Shopping,"September 14, 2016",1.0,4.1 and up
6868,BV MAAp,BUSINESS,4.3,9,4200000.0,100.0,Free,0.0,Everyone,Business,"December 4, 2015",1.1.3,4.1 and up
6869,BV Taxi - Driver,MAPS_AND_NAVIGATION,4.2,1,10000000.0,10.0,Free,0.0,Everyone,Maps & Navigation,"January 17, 2018",2.19.20180117,4.1 and up
6870,BV Taxi Sudan,MAPS_AND_NAVIGATION,3.5,8,26000000.0,10.0,Free,0.0,Everyone,Maps & Navigation,"January 17, 2018",1.2.20180117,4.1 and up
6871,van Gennip Textiles BV,LIFESTYLE,4.2,1,4000000.0,100.0,Free,0.0,Everyone,Lifestyle,"June 28, 2018",1.1.5,4.1 and up
6872,bacterial vaginosis,MEDICAL,4.3,0,3600000.0,10.0,Free,0.0,Teen,Medical,"March 26, 2018",1.0,4.0 and up
6873,PIO bv App,BUSINESS,4.3,2,98000000.0,10.0,Free,0.0,Everyone,Business,"August 1, 2018",2.6.0,4.1 and up
6875,BV Rando,TRAVEL_AND_LOCAL,4.3,0,3600000.0,100.0,Free,0.0,Everyone,Travel & Local,"July 22, 2016",1.2.4,4.0 and up
6876,Kovax Europe B.V.,BUSINESS,4.3,17,96000000.0,500.0,Free,0.0,Everyone,Business,"September 10, 2017",24.0.11,4.0.3 and up
6878,DHV accountancy BV,BUSINESS,4.3,0,10000000.0,10.0,Free,0.0,Everyone,Business,"April 21, 2016",1.0,4.0 and up
6879,BV Frankfurt inside,SPORTS,4.3,3,4800000.0,50.0,Free,0.0,Everyone,Sports,"June 21, 2018",1.5,4.4 and up
6880,BV Teknisk App,BUSINESS,4.3,0,2000000.0,50.0,Free,0.0,Everyone,Business,"January 15, 2016",4.1.2099,4.0 and up
6888,BV Productions,BUSINESS,4.3,0,2800000.0,1.0,Free,0.0,Everyone,Business,"October 25, 2016",1.0.1,4.0 and up
6890,PIO bv Transport App,BUSINESS,4.3,0,73000000.0,5.0,Free,0.0,Everyone,Business,"March 22, 2018",1.0.0,4.1 and up
6893,Home Remedies for Bacterial Infections,HEALTH_AND_FITNESS,4.5,0,4400000.0,50.0,Free,0.0,Everyone,Health & Fitness,"April 19, 2018",1.0,2.2 and up
6904,Learn SAP BW,BOOKS_AND_REFERENCE,4.5,2,20000000.0,500.0,Free,0.0,Everyone,Books & Reference,"February 13, 2018",1.1,4.0 and up
6912,BW SmartLife,TOOLS,4.2,0,8800000.0,100.0,Free,0.0,Everyone,Tools,"December 5, 2017",1.1.8,4.1 and up
6913,Bw Events,EVENTS,4.4,16,1700000.0,100.0,Free,0.0,Everyone,Events,"August 9, 2016",1.0,4.0 and up
6915,Learn SAP BW on HANA,BOOKS_AND_REFERENCE,4.5,0,13000000.0,500.0,Free,0.0,Everyone,Books & Reference,"February 13, 2018",1.1,4.0 and up
6916,Analog BW - Camera filter effect foto film retouch,PHOTOGRAPHY,4.3,2,17000000.0,100.0,Free,0.0,Everyone,Photography,"May 23, 2018",1.1,4.4 and up
6917,BW Ultra,PRODUCTIVITY,4.3,0,24000000.0,10.0,Free,0.0,Everyone,Productivity,"July 3, 2018",1.0,4.0 and up
6918,BW-IVMS,PRODUCTIVITY,4.3,0,17000000.0,100.0,Free,0.0,Everyone,Productivity,"July 26, 2018",12.0.18071400,4.1 and up
6920,BW Wallpaper,PERSONALIZATION,4.5,4,511000.0,50.0,Free,0.0,Everyone,Personalization,"December 31, 2016",1.4,4.0 and up
6921,Skull Widget BW,PERSONALIZATION,4.5,4,1700000.0,10.0,Free,0.0,Everyone,Personalization,"February 28, 2018",1.1,4.4 and up
6928,IP address BW,PRODUCTIVITY,4.3,7,1800000.0,500.0,Free,0.0,Everyone,Productivity,"November 20, 2014",1.0,2.2 and up
6932,BW Switch,GAME,4.4,1,13000000.0,10.0,Free,0.0,Everyone,Arcade,"April 16, 2018",1.25,4.1 and up
6933,Tutorials for SAP BW Offline,FAMILY,4.3,1,16000000.0,100.0,Free,0.0,Everyone,Education,"December 21, 2017",1.0,4.0 and up
6937,BW Fuhlenbrock,SPORTS,4.3,4,8199999.999999999,100.0,Free,0.0,Everyone,Sports,"September 27, 2017",4.2.0,4.1 and up
6938,BW eServices,BUSINESS,4.3,1,3800000.0,10.0,Free,0.0,Everyone,Business,"June 5, 2018",1.0,4.2 and up
6940,BW t&t,PRODUCTIVITY,4.3,2,1700000.0,10.0,Free,0.0,Everyone,Productivity,"December 15, 2016",1.0,4.1 and up
6941,EBook For SAP BW ON HANA Learning Free,FAMILY,4.3,0,10000000.0,50.0,Free,0.0,Everyone,Education,"April 2, 2018",1.0.1,4.0 and up
6946,Bx Thailand Alert (Bitcoin),FINANCE,4.7,3,8199999.999999999,100.0,Free,0.0,Everyone,Finance,"February 5, 2018",1.0.2,4.2 and up
6948,Bitcoin BX Thailand PRO,FINANCE,1.7,21,21000000.0,100.0,Paid,4.99,Everyone,Finance,"October 22, 2017",5.0,4.0.3 and up
6950,Bx-WiFi-GI,VIDEO_PLAYERS,4.2,0,21000000.0,100.0,Free,0.0,Everyone,Video Players & Editors,"August 15, 2017",1.3.6,4.1 and up
6951,BX Mobile TMC for SAP B1,BUSINESS,4.7,3,11000000.0,100.0,Free,0.0,Everyone,Business,"January 20, 2015",1.0.16,4.0.3 and up
6952,BX Thailand - Crypto Tracking & Analyse Bitcoin,FINANCE,4.3,2,34000000.0,100.0,Free,0.0,Everyone,Finance,"March 10, 2018",1.7,4.0.3 and up
6953,BxPort - Bitcoin Bx (Thailand),FINANCE,5.0,4,4099999.9999999995,50.0,Free,0.0,Everyone,Finance,"July 14, 2018",1.0.4,4.2 and up
6954,Bx Access 4d,TOOLS,4.2,1,1900000.0,100.0,Free,0.0,Everyone,Tools,"April 29, 2016",2.2.1,4.0 and up
6959,CSHS BX,FAMILY,4.3,0,18000000.0,100.0,Free,0.0,Everyone,Education,"April 17, 2018",1.0.5.170418-cardspl,4.4 and up
6962,Kick Axe Bx,HEALTH_AND_FITNESS,4.5,0,9300000.0,1.0,Free,0.0,Everyone,Health & Fitness,"June 7, 2017",1.0.1,4.0 and up
6964,LEDSHOWTW,TOOLS,4.2,5,31000000.0,500.0,Free,0.0,Everyone,Tools,"April 23, 2018",1.3.3,4.0.3 and up
6967,Driving Cars Simulator Citroen,GAME,4.4,3,49000000.0,100.0,Free,0.0,Everyone,Racing,"April 5, 2018",1.0,4.4 and up
6970,Casa de Bolsa Bx+ Móvil,FINANCE,3.4,5,8800000.0,500.0,Free,0.0,Everyone,Finance,"July 18, 2017",1.0.7,4.0 and up
7035,420 BZ Budeze Delivery,MEDICAL,5.0,2,11000000.0,100.0,Free,0.0,Mature 17+,Medical,"June 6, 2018",1.0.1,4.1 and up
7038,BZ Bingo,FAMILY,4.3,1,17000000.0,100.0,Free,0.0,Everyone,Entertainment,"April 3, 2018",1.3,4.0.3 and up
7039,Evasion.bz,SOCIAL,4.1,8,4400000.0,100.0,Free,0.0,Teen,Social,"July 14, 2017",0.0.9,4.1 and up
7044,GITZ.bz,SHOPPING,4.0,4,2400000.0,10.0,Free,0.0,Everyone,Shopping,"August 4, 2017",1.0,4.1 and up
7046,BZ Fingers,GAME,4.6,15,3200000.0,50.0,Free,0.0,Everyone,Arcade,"July 5, 2017",1.3,4.0.3 and up
7047,Dragon B.Z Wallpapers,PERSONALIZATION,4.4,0,3800000.0,10.0,Free,0.0,Everyone,Personalization,"May 6, 2018",2.1,4.0.3 and up
7051,BZ Delivery,SHOPPING,4.3,1,6200000.0,500.0,Free,0.0,Everyone,Shopping,"January 15, 2018",1.1.0,4.0.3 and up
7056,BZ Dealer,PRODUCTIVITY,4.3,5,4600000.0,500.0,Free,0.0,Everyone,Productivity,"October 31, 2017",1.0.3,4.0.3 and up
7058,BZ-Digital,NEWS_AND_MAGAZINES,4.2,4,36000000.0,100.0,Free,0.0,Everyone,News & Magazines,"March 5, 2018",2.4.1,4.4 and up
7063,TFO BZ Lessons,FAMILY,4.4,75,3700000.0,500.0,Free,0.0,Everyone,Education,"April 28, 2017",2.1.1,4.1 and up
7066,Sniper Gun Shot 3D: Impossible Missions,GAME,4.6,20,34000000.0,100.0,Free,0.0,Mature 17+,Action,"May 4, 2018",1.0,4.0 and up
7068,Elite Commando Shooting War,GAME,4.5,14,45000000.0,100.0,Free,0.0,Teen,Action,"June 29, 2018",1.0,4.0 and up
7073,Animal Hunting: Sniper Shooting,GAME,4.4,0,48000000.0,50.0,Free,0.0,Teen,Action,"July 6, 2018",1.0,4.0 and up
7074,WISE- MOBILE PORTAL,TOOLS,4.2,3,1000000.0,500.0,Free,0.0,Everyone,Tools,"July 30, 2015",1.0.0.4,2.2 and up
7084,CA Latam Partners,BUSINESS,4.3,0,12000000.0,10.0,Free,0.0,Everyone,Business,"August 3, 2018",1.1.2,4.3 and up
7087,CA Technologies,FAMILY,4.3,1,98000000.0,100.0,Free,0.0,Everyone,Puzzle,"October 20, 2017",1.093,4.1 and up
7088,CA Case Management,BUSINESS,2.4,16,5200000.0,500.0,Free,0.0,Everyone,Business,"May 4, 2016",1.0.1,4.0 and up
7092,Patchcord.ca Inc. App Launcher,BUSINESS,4.3,0,3700000.0,10.0,Free,0.0,Everyone,Business,"December 23, 2016",1.21,4.0 and up
7097,California Cop Assist CA Cop,PRODUCTIVITY,3.0,5,7000000.0,100.0,Paid,4.99,Everyone,Productivity,"February 11, 2014",1.3,2.2 and up
7100,CA Speakers,LIFESTYLE,5.0,12,1200000.0,100.0,Paid,0.99,Teen,Lifestyle,"March 25, 2014",1.0,3.0 and up
7101,Register.ca Mobile,PRODUCTIVITY,4.3,0,1200000.0,100.0,Free,0.0,Everyone,Productivity,"August 19, 2016",2.0,5.0 and up
7107,CB Frequencies,TOOLS,4.0,5,1400000.0,100.0,Paid,0.99,Everyone,Tools,"December 24, 2015",1.0,4.0.3 and up
7114,CB SMART LIFE,TOOLS,4.2,30,9000000.0,500.0,Free,0.0,Everyone,Tools,"July 3, 2018",2.4.0,4.1 and up
7116,CB Martial Arts,HEALTH_AND_FITNESS,4.5,0,8700000.0,10.0,Free,0.0,Everyone,Health & Fitness,"May 15, 2018",1.1.7,4.1 and up
7117,C.B. Shop,SHOPPING,4.3,19,19000000.0,100.0,Free,0.0,Everyone,Shopping,"May 9, 2017",1.0.1,4.0.3 and up
7118,CB Underground,LIFESTYLE,3.3,3,7400000.0,500.0,Free,0.0,Everyone,Lifestyle,"September 15, 2015",1.2,3.2 and up
7120,CB NFC Pendant,HEALTH_AND_FITNESS,4.5,0,913000.0,50.0,Free,0.0,Everyone,Health & Fitness,"October 4, 2017",1.0.2,4.1 and up
7122,CB Fit,HEALTH_AND_FITNESS,5.0,1,7800000.0,10.0,Free,0.0,Everyone,Health & Fitness,"July 9, 2018",4.2.2,4.1 and up
7123,Minwa HA ( C.B ),HOUSE_AND_HOME,4.3,0,5000000.0,50.0,Free,0.0,Everyone,House & Home,"September 15, 2017",1.0.0,4.1 and up
7127,CB VIDEO VISION,PHOTOGRAPHY,5.0,13,2600000.0,100.0,Free,0.0,Everyone,Photography,"September 12, 2017",0.0.2,4.1 and up
7128,CB Hair Png - New Hair Png For CB Editing,PHOTOGRAPHY,4.6,26,7200000.0,500.0,Free,0.0,Everyone,Photography,"July 29, 2018",2,4.0 and up
7129,CB STARS,FAMILY,4.3,1,1800000.0,10.0,Free,0.0,Everyone,Education,"December 30, 2017",1.0,1.6 and up
